FEB,28,WED,Injury Reserve,"Rough Trade NYC,",Brooklyn NY
MAR,1,THU,SOJA,"The Capitol Theatre,",Port Chester NY
MAR,1,THU,LP,"Brooklyn Steel,",Brooklyn NY
MAR,1,THU,Gus Dapperton,"Rough Trade NYC,",Brooklyn NY
MAR,1,THU,The Presets,"Music Hall of Williamsburg,",Brooklyn NY
MAR,2,FRI,Rhye,"Brooklyn Steel,",Brooklyn NY
MAR,2,FRI,The Great Rock N' Roll Time Machine,"Starland Ballroom,",Sayreville NJ
MAR,2,FRI,Jeezy,"PlayStation Theater,",New York NY
MAR,2,FRI,Melvin Seals & JGB,"The Capitol Theatre,",Port Chester NY
MAR,2,FRI,shallou,"Rough Trade NYC,",Brooklyn NY
MAR,2,FRI,Lucy Dacus,"Music Hall of Williamsburg,",Brooklyn NY
MAR,2,FRI,Excision,"Terminal 5,",New York NY
MAR,3,SAT,Motionless In White: The Graveyard Shift North American Tour,"Starland Ballroom,",Sayreville NJ
MAR,3,SAT,Andrew Bird,"The Capitol Theatre,",Port Chester NY
MAR,3,SAT,KOLARS / Escondido,"Rough Trade NYC,",Brooklyn NY
MAR,3,SAT,Hippie Sabotage,"Brooklyn Steel,",Brooklyn NY
MAR,3,SAT,Excision,"Terminal 5,",New York NY
MAR,5,MON,Shed Seven,"Rough Trade NYC,",Brooklyn NY
MAR,6,TUE,Lola Marsh,"Rough Trade NYC,",Brooklyn NY
MAR,7,WED,Elvis Costello & The Imposters,"Brooklyn Steel,",Brooklyn NY
MAR,7,WED,Bruno Major,"Rough Trade NYC,",Brooklyn NY
MAR,7,WED,Jonathan Wilson,"Music Hall of Williamsburg,",Brooklyn NY
MAR,8,THU,Nathaniel Rateliff & The Night Sweats,"Apollo Theater,",New York City NY
MAR,8,THU,Elvis Costello & The Imposters,"The Capitol Theatre,",Port Chester NY
MAR,8,THU,Nada Surf,"Brooklyn Steel,",Brooklyn NY
MAR,8,THU,Papooz,"Rough Trade NYC,",Brooklyn NY
MAR,9,FRI,Pat Green / Eli Young Band,"Terminal 5,",New York NY
MAR,9,FRI,Tyler Farr,"Starland Ballroom,",Sayreville NJ
MAR,9,FRI,Elvis Costello & The Imposters,"The Capitol Theatre,",Port Chester NY
MAR,9,FRI,Tune-Yards,"Brooklyn Steel,",Brooklyn NY
MAR,9,FRI,Ella Vos,"Rough Trade NYC,",Brooklyn NY
MAR,9,FRI,Craig David Presents TS5,"Music Hall of Williamsburg,",Brooklyn NY
MAR,10,SAT,NYC Winter Wine Festival,"PlayStation Theater,",New York NY
MAR,10,SAT,OMD,"Terminal 5,",New York NY
MAR,10,SAT,JJ Grey & Mofro,"The Capitol Theatre,",Port Chester NY
MAR,10,SAT,Mike Gordon,"Brooklyn Steel,",Brooklyn NY
MAR,10,SAT,Alex Cameron,"Music Hall of Williamsburg,",Brooklyn NY
MAR,10,SAT,Adrian Daniel,"Rough Trade NYC,",Brooklyn NY
MAR,11,SUN,Senses Fail,"Music Hall of Williamsburg,",Brooklyn NY
MAR,12,MON,Godspeed You! Black Emperor,"Brooklyn Steel,",Brooklyn NY
MAR,12,MON,Alex Cameron,"Music Hall of Williamsburg,",Brooklyn NY
MAR,13,TUE,Godspeed You! Black Emperor,"Brooklyn Steel,",Brooklyn NY
MAR,13,TUE,Steve Winwood,"The Capitol Theatre,",Port Chester NY
MAR,13,TUE,An Evening with Kristin Hersh + Grant-Lee Phillips,"Rough Trade NYC,",Brooklyn NY
MAR,14,WED,Nightwish,"PlayStation Theater,",New York NY
MAR,14,WED,Beth Ditto,"Brooklyn Steel,",Brooklyn NY
MAR,14,WED,Phil Lesh & The Terrapin Family Band and Steve Winwood,"The Capitol Theatre,",Port Chester NY
MAR,14,WED,A Tribute for Nujabes with Shing02 & The Chee-Hoos,"Rough Trade NYC,",Brooklyn NY
MAR,15,THU,"I'm With Her – Sara Watkins, Sarah Jarosz and Aoife O'Donovan","Town Hall,",New York City NY
MAR,15,THU,Mat Kearney,"PlayStation Theater,",New York NY
MAR,15,THU,Whoopi Goldberg,"Beacon Theatre,",New York City NY
MAR,15,THU,Tall Heights,"Rough Trade NYC,",Brooklyn NY
MAR,15,THU,Nightmares On Wax,"Music Hall of Williamsburg,",Brooklyn NY
MAR,16,FRI,Zion T,"PlayStation Theater,",New York NY
MAR,16,FRI,Time Machine/Mashina Vremeni - Back to the USA!,"Terminal 5,",New York NY
MAR,16,FRI,The Midnight,"Music Hall of Williamsburg,",Brooklyn NY
MAR,16,FRI,Anomalie,"Rough Trade NYC,",Brooklyn NY
MAR,17,SAT,Senses Fail,"Starland Ballroom,",Sayreville NJ
MAR,17,SAT,Buffalo Tom,"Music Hall of Williamsburg,",Brooklyn NY
MAR,28,WED,Dan Auerbach and The Easy Eye Sound Revue featuring Robert Finley and Shannon Shaw,"The Capitol Theatre,",Port Chester NY
MAR,28,WED,Albert Hammond Jr,"Brooklyn Steel,",Brooklyn NY
MAR,28,WED,The Soft Moon,"Music Hall of Williamsburg,",Brooklyn NY
MAR,28,WED,Darlingside,"Rough Trade NYC,",Brooklyn NY
MAR,29,THU,Steel Panther - Sunset Strip Live,"Starland Ballroom,",Sayreville NJ
MAR,29,THU,Dashboard Confessional,"Brooklyn Steel,",Brooklyn NY
MAR,29,THU,S. Carey,"Rough Trade NYC,",Brooklyn NY
MAR,29,THU,Monster Magnet,"Music Hall of Williamsburg,",Brooklyn NY
MAR,30,FRI,Monster Magnet,"Starland Ballroom,",Sayreville NJ
MAR,30,FRI,The Lone Bellow,"Town Hall,",New York City NY
MAR,30,FRI,Lil Xan,"Brooklyn Steel,",Brooklyn NY
MAR,30,FRI,Hanni El Khatib,"Rough Trade NYC,",Brooklyn NY
MAR,30,FRI,Young M.A.,"Music Hall of Williamsburg,",Brooklyn NY
MAR,31,SAT,Lil Xan,"Starland Ballroom,",Sayreville NJ
MAR,31,SAT,Amen Dunes,"Music Hall of Williamsburg,",Brooklyn NY
MAR,31,SAT,TOKiMONSTA,"Brooklyn Steel,",Brooklyn NY
MAR,31,SAT,Open Mike Eagle,"Rough Trade NYC,",Brooklyn NY
APR,2,MON,Jared & The Mill,"Rough Trade NYC,",Brooklyn NY
APR,3,TUE,James Bay,"Brooklyn Steel,",Brooklyn NY
APR,3,TUE,Caroline Rose,"Rough Trade NYC,",Brooklyn NY
APR,4,WED,Lorde,"Barclays Center,",Brooklyn NY
APR,4,WED,Between the Buried and Me & The Dear Hunter,"PlayStation Theater,",New York NY
APR,4,WED,Daughtry,"The Capitol Theatre,",Port Chester NY
APR,5,THU,Kelsea Ballerini,"PlayStation Theater,",New York NY
APR,5,THU,Brandi Carlile,"Beacon Theatre,",New York City NY
APR,5,THU,The Black Angels,"Brooklyn Steel,",Brooklyn NY
APR,5,THU,L.A. Salami,"Rough Trade NYC,",Brooklyn NY
APR,5,THU,Superorganism,"Music Hall of Williamsburg,",Brooklyn NY
APR,6,FRI,Brandi Carlile,"Beacon Theatre,",New York City NY
APR,6,FRI,Kelsea Ballerini,"Starland Ballroom,",Sayreville NJ
APR,6,FRI,Lorde,"Prudential Center,",Newark NJ
APR,6,FRI,Yo La Tengo,"Brooklyn Steel,",Brooklyn NY
APR,6,FRI,Ought,"Music Hall of Williamsburg,",Brooklyn NY
APR,6,FRI,Mo Lowda & The Humble (EP Release),"Rough Trade NYC,",Brooklyn NY
APR,7,SAT,Brandi Carlile,"Beacon Theatre,",New York City NY
APR,7,SAT,Kix,"The Space at Westbury,",Westbury NY
APR,7,SAT,Lotus,"The Capitol Theatre,",Port Chester NY
APR,7,SAT,Public Access T.V.,"Music Hall of Williamsburg,",Brooklyn NY
APR,7,SAT,Cigarettes After Sex,"Brooklyn Steel,",Brooklyn NY
APR,7,SAT,KRANE,"Rough Trade NYC,",Brooklyn NY
APR,8,SUN,Straight No Chaser,"Count Basie Theatre,",Red Bank NJ
APR,10,TUE,Rainbow Kitten Surprise,"Brooklyn Steel,",Brooklyn NY
APR,10,TUE,Mallrat,"Rough Trade NYC,",Brooklyn NY
APR,11,WED,Rainbow Kitten Surprise,"Brooklyn Steel,",Brooklyn NY
APR,11,WED,Møme,"Rough Trade NYC,",Brooklyn NY
APR,12,THU,L7,"Brooklyn Steel,",Brooklyn NY
APR,12,THU,Della Mae,"Rough Trade NYC,",Brooklyn NY
APR,13,FRI,John Prine & Sturgill Simpson,"Radio City Music Hall,",New York City NY
APR,13,FRI,Billy Joel - In Concert,"Madison Square Garden,",New York City NY
APR,13,FRI,Khruangbin,"Music Hall of Williamsburg,",Brooklyn NY
APR,13,FRI,Ty Segall and The Freedom Band,"Brooklyn Steel,",Brooklyn NY
APR,13,FRI,The Feelies,"Rough Trade NYC,",Brooklyn NY
APR,14,SAT,Ty Segall,"The Capitol Theatre,",Port Chester NY
APR,14,SAT,Thirdstory,"Brooklyn Steel,",Brooklyn NY
APR,14,SAT,A$AP Ferg,"Terminal 5,",New York NY
APR,14,SAT,The Feelies,"Rough Trade NYC,",Brooklyn NY
APR,14,SAT,Khruangbin,"Music Hall of Williamsburg,",Brooklyn NY
APR,15,SUN,Franz Ferdinand,"Brooklyn Steel,",Brooklyn NY
APR,15,SUN,The Feelies,"Rough Trade NYC,",Brooklyn NY
APR,16,MON,Franz Ferdinand,"Brooklyn Steel,",Brooklyn NY
APR,17,TUE,Clean Bandit,"Brooklyn Steel,",Brooklyn NY
APR,17,TUE,As The Crow Flies,"The Capitol Theatre,",Port Chester NY
APR,18,WED,The Afghan Whigs & Built to Spill,"Brooklyn Steel,",Brooklyn NY
APR,18,WED,Charlotte Cardin,"Rough Trade NYC,",Brooklyn NY
APR,19,THU,Preoccupations,"Rough Trade NYC,",Brooklyn NY
APR,20,FRI,Jimmy Kenny and The Pirate Beach Band,"Starland Ballroom,",Sayreville NJ
APR,20,FRI,The Darkness,"Brooklyn Steel,",Brooklyn NY
APR,20,FRI,Todrick Hall American,"PlayStation Theater,",New York NY
APR,20,FRI,Penguin Prison,"Music Hall of Williamsburg,",Brooklyn NY
APR,20,FRI,Sure Sure,"Rough Trade NYC,",Brooklyn NY
APR,21,SAT,The Darkness,"Starland Ballroom,",Sayreville NJ
APR,21,SAT,Why Don't We,"PlayStation Theater,",New York NY
APR,21,SAT,AJR,"Terminal 5,",New York NY
APR,21,SAT,IAMX,"Rough Trade NYC,",Brooklyn NY
APR,21,SAT,Sofi Tukker,"Brooklyn Steel,",Brooklyn NY
APR,21,SAT,Animal Years,"Music Hall of Williamsburg,",Brooklyn NY
APR,22,SUN,Why Don't We,"PlayStation Theater,",New York NY
APR,22,SUN,IAMX,"Rough Trade NYC,",Brooklyn NY
APR,23,MON,Why Don't We,"PlayStation Theater,",New York NY
APR,24,TUE,Todrick Hall American,"iPlay America’s Event Center,",Freehold NJ
APR,24,TUE,George Ezra,"Terminal 5,",New York NY
APR,25,WED,Why Don't We,"Starland Ballroom,",Sayreville NJ
APR,25,WED,Raphael,"Beacon Theatre,",New York City NY
APR,25,WED,Unknown Mortal Orchestra,"Brooklyn Steel,",Brooklyn NY
APR,26,THU,Killswitch Engage,"Starland Ballroom,",Sayreville NJ
APR,26,THU,Unknown Mortal Orchestra,"Brooklyn Steel,",Brooklyn NY
APR,26,THU,Cut Chemist,"Music Hall of Williamsburg,",Brooklyn NY
APR,26,THU,Mr Jukes,"Rough Trade NYC,",Brooklyn NY
APR,27,FRI,Blue October,"Starland Ballroom,",Sayreville NJ
APR,27,FRI,Peter Hook & The Light,"Brooklyn Steel,",Brooklyn NY
APR,27,FRI,Gov't Mule,"The Capitol Theatre,",Port Chester NY
APR,27,FRI,Durand Jones & the Indications,"Music Hall of Williamsburg,",Brooklyn NY
APR,28,SAT,6ix9ine,"Lake Terrace,",Lakewood NJ
APR,28,SAT,Steven Wilson,"PlayStation Theater,",New York NY
APR,28,SAT,Matt and Kim,"Brooklyn Steel,",Brooklyn NY
APR,28,SAT,Gov't Mule,"The Capitol Theatre,",Port Chester NY
APR,28,SAT,Michigander,"Rough Trade NYC,",Brooklyn NY
APR,28,SAT,Calexico,"Music Hall of Williamsburg,",Brooklyn NY
APR,29,SUN,Brian Fallon & The Howling Weather,"Starland Ballroom,",Sayreville NJ
APR,29,SUN,Steven Wilson,"PlayStation Theater,",New York NY
MAY,18,FRI,Dark Star Orchestra,"The Space at Westbury,",Westbury NY
MAY,18,FRI,King Tuff,"Music Hall of Williamsburg,",Brooklyn NY
MAY,18,FRI,Black Coffee,"Terminal 5,",New York NY
MAY,19,SAT,The Fab Faux,"The Space at Westbury,",Westbury NY
MAY,19,SAT,George FitzGerald,"Rough Trade NYC,",Brooklyn NY
MAY,21,MON,Jukebox the Ghost,"Brooklyn Steel,",Brooklyn NY
MAY,22,TUE,The Kooks,"Terminal 5,",New York NY
MAY,22,TUE,Bishop Briggs,"Brooklyn Steel,",Brooklyn NY
MAY,23,WED,The Kooks,"Brooklyn Steel,",Brooklyn NY
MAY,23,WED,Billy Joel - In Concert,"Madison Square Garden,",New York City NY
MAY,23,WED,This Is the Kit,"Rough Trade NYC,",Brooklyn NY
MAY,24,THU,Laura Veirs,"Rough Trade NYC,",Brooklyn NY
MAY,28,MON,Royal Blood,"Brooklyn Steel,",Brooklyn NY
MAY,29,TUE,New Found Glory,"PlayStation Theater,",New York NY
MAY,29,TUE,Royal Blood,"Brooklyn Steel,",Brooklyn NY
MAY,30,WED,Hop Along,"Brooklyn Steel,",Brooklyn NY
JUN,2,SAT,Premios Redención Awards,"PlayStation Theater,",New York NY
JUN,2,SAT,Billy Joel - In Concert,"Madison Square Garden,",New York City NY
JUN,6,WED,Frank Turner & the Sleeping Souls,"PlayStation Theater,",New York NY
JUN,7,THU,Gary Clark Jr.,"The Capitol Theatre,",Port Chester NY
JUN,8,FRI,Belle & Sebastian,"Forest Hills Stadium,",Queens NY
JUN,9,SAT,Nathaniel Rateliff & The Night Sweats and The Head And The Heart,"Forest Hills Stadium,",Queens NY
JUN,9,SAT,EELS,"Brooklyn Steel,",Brooklyn NY
JUN,13,WED,The Decemberists,"BRIC Celebrate Brooklyn! Festival at Prospect Park Bandshell,",Brooklyn NY
JUN,13,WED,Jimmy Eat World,"Brooklyn Steel,",Brooklyn NY
JUN,13,WED,Peking Duk (LIVE),"Highline Ballroom,",New York City NY
JUN,14,THU,Tim McGraw & Faith Hill,"NYCB LIVE, Home of The Nassau Veterans Memorial Coliseum,",Long Island NY
JUN,14,THU,Jimmy Eat World,"Brooklyn Steel,",Brooklyn NY
JUN,14,THU,Stephen Malkmus & the Jicks,"Music Hall of Williamsburg,",Brooklyn NY
JUN,15,FRI,alt-J,"Forest Hills Stadium,",Queens NY
JUN,15,FRI,King Gizzard and the Lizard Wizard,"Brooklyn Steel,",Brooklyn NY
JUN,15,FRI,Chromeo,"Terminal 5,",New York NY
JUN,15,FRI,Stephen Malkmus & the Jicks,"Music Hall of Williamsburg,",Brooklyn NY
JUN,16,SAT,King Gizzard and the Lizard Wizard,"Brooklyn Steel,",Brooklyn NY
JUN,17,SUN,Roger Daltrey Performs The Who’s ‘TOMMY’ with members of The Who Band,"Forest Hills Stadium,",Queens NY
JUN,18,MON,Jamie Isaac,"Rough Trade NYC,",Brooklyn NY
JUN,19,TUE,Dr. Dog,"Brooklyn Steel,",Brooklyn NY
JUN,20,WED,Dr. Dog,"Brooklyn Steel,",Brooklyn NY
JUN,27,WED,Sam Smith,"Barclays Center,",Brooklyn NY
JUN,29,FRI,Sam Smith,"Madison Square Garden,",New York City NY
JUN,30,SAT,Bela Fleck & The Flecktones,"The Capitol Theatre,",Port Chester NY
JUL,5,THU,Phoenix,"Brooklyn Steel,",Brooklyn NY
JUL,6,FRI,Phoenix,"Brooklyn Steel,",Brooklyn NY
JUL,7,SAT,Phoenix,"Brooklyn Steel,",Brooklyn NY
JUL,9,MON,Phoenix,"Brooklyn Steel,",Brooklyn NY
JUL,10,TUE,Phoenix,"Brooklyn Steel,",Brooklyn NY
JUL,18,WED,Billy Joel - In Concert,"Madison Square Garden,",New York City NY
JUL,20,FRI,Taylor Swift,"Metlife Stadium,",East Rutherford NJ
JUL,20,FRI,Tom Keifer,"The Space at Westbury,",Westbury NY
JUL,21,SAT,Taylor Swift,"Metlife Stadium,",East Rutherford NJ
JUL,22,SUN,Taylor Swift,"Metlife Stadium,",East Rutherford NJ
JUL,27,FRI,Panorama,"Randalls Island Park,",New York NY
JUL,28,SAT,Panorama,"Randalls Island Park,",New York NY
JUL,29,SUN,Panorama,"Randalls Island Park,",New York NY
AUG,1,WED,Lord Huron,"Brooklyn Steel,",Brooklyn NY
AUG,15,WED,Pedro The Lion,"Music Hall of Williamsburg,",Brooklyn NY
AUG,18,SAT,Kenny Chesney,"Metlife Stadium,",East Rutherford NJ
AUG,23,THU,Billy Joel - In Concert,"Madison Square Garden,",New York City NY
SEP,8,SAT,Mac DeMarco,"SummerStage, Central Park,",New York City NY
SEP,8,SAT,Sugarland,"Prudential Center,",Newark NJ
SEP,21,FRI,Ed Sheeran,"Metlife Stadium,",East Rutherford NJ
SEP,22,SAT,Portugal. The Man,"Forest Hills Stadium,",Queens NY
SEP,22,SAT,Ed Sheeran,"Metlife Stadium,",East Rutherford NJ
OCT,9,TUE,Elton John,"NYCB LIVE, Home of The Nassau Veterans Memorial Coliseum,",Long Island NY
OCT,18,THU,Elton John,"Madison Square Garden,",New York City NY
OCT,19,FRI,Elton John,"Madison Square Garden,",New York City NY
NOV,8,THU,Elton John,"Madison Square Garden,",New York City NY
NOV,9,FRI,Elton John,"Madison Square Garden,",New York City NY
MAR,2,SAT,Elton John,"Prudential Center,",Newark NJ
MAR,8,FRI,Elton John,"Barclays Center,",Brooklyn NY
MAR,9,SAT,Elton John,"Barclays Center,",Brooklyn NY
